location,date,avg,median,high,low,std,obs
PEPCO,2020-10-22,30.643024083333334,30.5446585,43.194216,15.262489,9.948949192308516,24
PEPCO,2020-10-23,26.537564333333336,26.977169500000002,37.255963,11.239044,8.919933947825543,24
PEPCO,2020-10-24,25.209547791666665,25.5383145,35.118418,15.022216,6.624288265765048,24
PEPCO,2020-10-25,22.980462375000002,22.505090000000003,33.564979,16.368074,4.732931019132103,24
PEPCO,2020-10-26,29.371287499999998,31.922834,39.330725,18.450445,7.201799453432651,24
PEPCO,2020-10-27,29.272582416666665,30.9597215,37.269904,17.844091,6.829595326759458,24
PEPCO,2020-10-28,27.764338249999998,29.098785499999998,37.303218,18.012922,6.108426526690034,24
PEPCO,2020-10-29,25.99281975,27.847271499999998,34.962227,16.097088,6.110169795151875,24
PEPCO,2020-10-30,30.581776541666667,31.316829,40.815268,19.501941,7.508414778157753,24
PEPCO,2020-10-31,27.497778458333332,27.0557175,34.028218,21.264948,3.817743562357461,24
PEPCO,2020-11-01,23.815273333333334,23.055137000000002,35.053818,19.865442,3.5324866906437196,24
PEPCO,2020-11-02,31.31494345833333,28.4512675,53.67666,23.151983,8.953470940938411,24
PEPCO,2020-11-03,27.875518,26.275529,41.287618,20.470502,6.100275646518073,24
PEPCO,2020-11-04,24.427167875,23.479108500000002,39.25644,18.603497,5.389226121898653,24
PEPCO,2020-11-05,22.248343375,22.981407,36.958909,14.709173,5.208705667071009,24
PEPCO,2020-11-06,21.193821166666666,22.398035999999998,32.548011,11.894755,5.574187483004012,24
PEPCO,2020-11-07,17.2799145,17.3551395,28.626362,12.029445,3.8578472079016004,24
PEPCO,2020-11-08,14.709178416666667,15.151665,26.821338,6.79796,4.4555134658446915,24
PEPCO,2020-11-09,18.1836275,20.0743185,31.4022,8.199892,6.312263990901507,24
PEPCO,2020-11-10,18.9491645,21.2622915,30.767404,9.760733,5.653736096145234,24
PEPCO,2020-11-11,24.871058083333335,25.306267499999997,47.588742,14.192341,8.946312132602936,24
PEPCO,2020-11-12,24.76194741666667,26.056509,36.663918,16.853978,5.293140703935431,24
PEPCO,2020-11-13,24.32079225,24.439006,38.81977,16.983894,5.588772788323842,24
PEPCO,2020-11-14,22.503788791666665,21.466195,30.722734,19.338053,3.1529739754268844,24
PEPCO,2020-11-15,19.19866083333333,17.790758,29.813432,16.119786,3.477375277860873,24
PEPCO,2020-11-16,23.22939129166667,21.295339499999997,42.630246,16.571798,6.944034090271263,24
PEPCO,2020-11-17,24.453916250000002,22.665861999999997,43.7179,17.227922,6.714567447797585,24
PEPCO,2020-11-18,28.96251983333333,26.079149,51.161759,20.188653,9.477321378311352,24
PEPCO,2020-11-19,29.122558791666666,24.6700705,69.13813,19.147217,12.26346455303265,24
PEPCO,2020-11-20,23.852957083333333,22.0442885,38.504019,18.621061,5.069538340222671,24
PEPCO,2020-11-21,22.739641375,21.746223999999998,30.891244,18.900484,2.9205376061505595,24
PEPCO,2020-11-22,20.67794225,19.3690055,34.668261,16.319284,4.252788687239565,24
PEPCO,2020-11-23,25.578192291666667,25.610304499999998,43.382556,17.830798,6.921121078668625,24
PEPCO,2020-11-24,27.191681333333335,25.5196365,47.145142,19.699712,7.375646771998522,24
PEPCO,2020-11-25,22.043635,22.207214999999998,28.253251,16.789699,3.4753456423404545,24
PEPCO,2020-11-26,18.026987375,18.2117985,23.624788,14.339465,2.5057553714151886,24
PEPCO,2020-11-27,18.258120375,18.415117000000002,23.550659,13.333321,2.9639972454830947,24
PEPCO,2020-11-28,18.928141541666665,18.781484,22.668507,15.233745,2.3546147290561876,24
PEPCO,2020-11-29,20.063008666666665,18.9853715,27.119707,16.343502,3.0409033830497703,24
PEPCO,2020-11-30,21.58699845833333,22.1667305,30.807375,14.239749,5.178789269701448,24
PEPCO,2020-12-01,27.295632416666667,25.578264,43.092589,16.144703,7.953897900181131,24
PEPCO,2020-12-02,30.603176916666666,26.680732499999998,63.869923,22.626011,9.558582599997207,24
PEPCO,2020-12-03,30.19372325,27.2028225,64.267533,22.875989,9.085953765552615,24
PEPCO,2020-12-04,24.513242458333334,24.518436,32.891276,18.667214,4.3409610736115445,24
PEPCO,2020-12-05,23.103143208333336,22.126776,31.377738,17.548599,3.4316917296762206,24
PEPCO,2020-12-06,24.682431708333336,23.4706155,33.136251,20.25012,3.805366409606427,24
PEPCO,2020-12-07,31.140001124999998,29.118086499999997,54.757959,21.215148,8.973666223105578,24
PEPCO,2020-12-08,28.667541541666665,27.2739865,56.75354,21.184575,7.774862902212343,24
PEPCO,2020-12-09,27.54838666666667,26.014355000000002,64.593091,20.351113,9.302792929373162,24
PEPCO,2020-12-10,25.244823583333332,22.917795499999997,54.617807,18.944814,7.612479479577174,24
PEPCO,2020-12-11,22.97184975,21.491592500000003,43.264189,18.235747,5.3070862100544005,24
PEPCO,2020-12-12,20.009680791666668,19.698716,24.629561,16.099922,2.699393779492318,24
PEPCO,2020-12-13,21.380858208333333,21.431097,31.68412,16.62519,3.8951117586653337,24
PEPCO,2020-12-14,27.472092625,26.207054,49.300717,18.651621,7.593026828741876,24
PEPCO,2020-12-15,30.347846416666666,29.308527,54.620128,20.488005,7.8688466266331005,24
PEPCO,2020-12-16,30.675179166666666,32.221548999999996,42.989853,21.234364,6.135780175088369,24
PEPCO,2020-12-17,34.260534416666665,32.450519,50.732775,25.562272,7.2530544537989075,24
PEPCO,2020-12-18,39.799471458333336,37.055324,69.407202,29.899217,9.228954317856054,24
PEPCO,2020-12-19,41.105612875,41.663734500000004,67.93325,26.06527,10.88565727891282,24
PEPCO,2020-12-20,28.116893583333333,27.6877015,36.948539,24.497831,3.3778566632583664,24
PEPCO,2020-12-21,29.17924208333333,28.2660655,38.227229,22.976752,5.154163915720417,24
PEPCO,2020-12-22,25.542539416666667,25.9694125,32.241296,19.381788,4.109962702283147,24
PEPCO,2020-12-23,24.627479708333336,23.438951000000003,36.702435,20.760378,3.6970809428089577,24
PEPCO,2020-12-24,20.506489833333333,20.419848,25.459116,17.289988,2.357751330282801,24
PEPCO,2020-12-25,22.950832166666668,22.713071499999998,35.986037,17.887711,4.602956264443647,24
PEPCO,2020-12-26,35.78190575,35.4059125,53.099851,25.491342,7.904075118600731,24
PEPCO,2020-12-27,28.445826041666667,26.957769499999998,38.537868,20.252318,5.50824413277245,24
PEPCO,2020-12-28,26.42233979166667,25.625090999999998,46.939616,19.460771,6.307394974760484,24
PEPCO,2020-12-29,25.00120275,23.7132525,36.880159,19.814581,5.141015357959217,24
PEPCO,2020-12-30,23.036086916666665,21.752354500000003,30.785975,19.24907,3.567688632993732,24
PEPCO,2020-12-31,23.429495583333335,23.28048,32.696216,18.417779,3.7940628857903627,24
PEPCO,2021-01-01,21.39203004166667,21.012449,26.708913,17.84928,2.976030113137802,24
PEPCO,2021-01-02,20.463476125,20.614855,24.72767,16.722818,2.6481775546165016,24
PEPCO,2021-01-03,21.243037666666666,21.3520715,27.392618,17.619958,2.7019360721721735,24
PEPCO,2021-01-04,26.902293166666666,25.3657885,43.072647,19.321768,5.619843952304861,24
PEPCO,2021-01-05,31.593239333333333,29.809099,47.695193,21.76747,7.846469777531235,24
PEPCO,2021-01-06,31.740461791666664,28.2340605,57.718328,24.575358,8.445739661965778,24
PEPCO,2021-01-07,29.111344833333334,26.8777315,51.382687,22.633188,6.462513251778079,24
PEPCO,2021-01-08,32.625786624999996,30.9387135,53.163288,23.786607,7.588772248088233,24
PEPCO,2021-01-09,27.991613166666667,26.268622999999998,35.416815,23.134494,4.405222322628872,24
PEPCO,2021-01-10,26.344197291666664,24.8873405,32.098453,21.829685,3.4758133075302395,24
PEPCO,2021-01-11,31.558536041666667,28.4676895,62.178186,23.418148,8.66197245675038,24
PEPCO,2021-01-12,26.896601208333333,25.3357825,50.04534,21.421732,6.375321218002492,24
PEPCO,2021-01-13,27.93295275,24.9011405,62.989264,21.718552,9.00037076283894,24
PEPCO,2021-01-14,27.222878541666663,25.0151845,49.248748,22.300485,6.089344617102138,24
PEPCO,2021-01-15,26.461739500000004,25.162046,43.509003,21.28363,4.833608297866918,24
PEPCO,2021-01-16,26.897167666666665,25.794108,32.015951,22.452779,3.0620156478666662,24
PEPCO,2021-01-17,23.448172083333333,22.253603,30.404372,20.547975,3.1370696828481006,24
PEPCO,2021-01-18,26.78654858333333,25.987395,36.317025,21.702871,4.424411645895914,24
PEPCO,2021-01-19,26.58840325,25.518985999999998,40.507862,21.312648,4.907061578972529,24
PEPCO,2021-01-20,25.313903208333333,23.652574,38.452461,20.156172,4.980660859292836,24
PEPCO,2021-01-21,24.263990208333336,22.2997795,43.501124,19.293671,5.695943299554928,24
PEPCO,2021-01-22,23.80026408333333,22.7264325,34.252836,18.87994,4.359946215804412,24
PEPCO,2021-01-23,28.2397,26.397799999999997,38.152527,22.631367,4.9047760677385694,24
PEPCO,2021-01-24,28.749815875,26.787568999999998,37.586554,24.682048,4.231066089390354,24
PEPCO,2021-01-25,27.549985958333334,27.8671565,35.754622,21.54198,4.234826208955477,24
PEPCO,2021-01-26,23.78821325,23.889341,29.26669,19.121448,3.031634546849823,24
PEPCO,2021-01-27,26.2674895,26.152434,34.684028,19.302548,5.182557029341145,24
PEPCO,2021-01-28,30.917582375,29.322215,46.893246,21.903921,7.5820024766165375,24
PEPCO,2021-01-29,38.78384366666666,36.1356495,62.939752,29.443702,8.501941483647217,24
PEPCO,2021-01-30,31.545805,30.1401995,46.598443,23.061938,6.099026756291597,24
PEPCO,2021-01-31,28.2143975,28.658831499999998,36.781236,23.575765,3.53141211898167,24
PEPCO,2021-02-01,27.937765125,28.43039,35.510312,21.236525,4.06834134354209,24
PEPCO,2021-02-02,30.08737779166667,29.315594500000003,39.564078,23.173919,5.274701289311471,24
PEPCO,2021-02-03,35.093571250000004,31.5784875,53.114701,26.295878,7.010058395973884,24
PEPCO,2021-02-04,32.419505,30.3647825,58.886726,23.743016,8.45273819061648,24
PEPCO,2021-02-05,28.220918458333333,26.173816000000002,37.247654,23.578084,4.478904262344191,24
PEPCO,2021-02-06,27.090039833333336,26.1070875,35.703268,22.725672,3.372725255026754,24
PEPCO,2021-02-07,27.58820904166667,26.59559,37.706541,24.149677,3.2936881209641036,24
PEPCO,2021-02-08,37.11649941666666,33.4632005,68.129069,27.906711,9.571623681736922,24
PEPCO,2021-02-09,32.93792225,31.2436665,45.15217,27.357434,5.4053266867498975,24
PEPCO,2021-02-10,34.85030283333334,32.316427,50.550234,27.663991,6.75195898039205,24
PEPCO,2021-02-11,32.889867875,32.726179,41.367325,25.29029,5.507322748531217,24
PEPCO,2021-02-12,43.70785016666667,44.9788725,62.311332,28.559039,11.40904261733413,24
PEPCO,2021-02-13,44.759169291666666,43.9772825,58.310685,35.602795,7.193062712492833,24
PEPCO,2021-02-14,48.29267375,46.0092305,75.079486,35.450399,8.179187757119774,24
PEPCO,2021-02-15,58.48964479166667,53.920941,90.327552,38.716602,16.749396541469707,24
PEPCO,2021-02-16,68.55621695833334,65.9219975,108.347007,40.592299,22.245940215664813,24
PEPCO,2021-02-17,115.22570954166667,114.389002,193.206279,55.143168,38.87808753415687,24
PEPCO,2021-02-18,137.60539079166668,151.786319,203.862303,95.203907,32.38113046430269,24
PEPCO,2021-02-19,89.40976054166667,79.437578,157.938155,45.980764,33.12165709534653,24
PEPCO,2021-02-20,45.921663458333335,43.654004,72.419282,31.977185,10.482485387630765,24
PEPCO,2021-02-21,35.983632416666666,36.3936565,49.189961,28.863998,5.3662454599122675,24
PEPCO,2021-02-22,35.17143875,35.0364165,39.96009,29.490504,3.310971096499783,24
PEPCO,2021-02-23,30.5435205,29.512102499999997,42.378157,22.173208,6.000806185990923,24
PEPCO,2021-02-24,23.420686125,21.876012000000003,30.626583,20.007308,3.4382678902544392,24
PEPCO,2021-02-25,24.054549958333336,22.663663,30.926396,20.240103,3.442359233098573,24
PEPCO,2021-02-26,25.638603291666666,24.896487999999998,36.706471,21.049604,4.3917863562642,24
PEPCO,2021-02-27,21.645948041666667,21.592375,26.860388,18.737752,2.3957708505298956,24
PEPCO,2021-02-28,19.916182458333335,19.0279375,26.813341,18.047406,2.1696285837933877,24
PEPCO,2021-03-01,24.998071166666666,24.5122205,37.727797,17.670391,5.875855932446971,24
PEPCO,2021-03-02,35.141816375,29.5775505,82.957096,23.639769,14.781122045509841,24
PEPCO,2021-03-03,29.262164,25.81451,56.302069,21.565087,9.396121718064071,24
PEPCO,2021-03-04,26.31691725,25.3632145,35.37742,21.1411,4.033612613033204,24
PEPCO,2021-03-05,33.18086079166667,28.428334,76.965613,22.855244,14.103221165246485,24
PEPCO,2021-03-06,28.649005333333335,27.097067,41.410956,20.966985,5.630986691301149,24
PEPCO,2021-03-07,28.835031208333334,28.1424755,39.060383,21.376758,5.4940891627721395,24
PEPCO,2021-03-08,30.336397958333333,26.5553965,68.075014,20.913042,10.853733575507835,24
PEPCO,2021-03-09,23.902791041666664,22.0626995,37.020621,18.81117,5.252507979874373,24
PEPCO,2021-03-10,22.270528833333334,21.0384315,31.44282,17.878608,3.8382929220460884,24
PEPCO,2021-03-11,23.92054883333333,24.435764499999998,33.628556,18.50897,4.0717281836032075,24
PEPCO,2021-03-12,27.645751958333335,26.9230445,37.190905,20.537652,5.126633482785174,24
PEPCO,2021-03-13,23.96180645833333,22.8735005,34.408888,19.322512,3.7995101678737813,24
PEPCO,2021-03-14,23.176275,22.2201935,33.799311,19.187002,3.586509372736007,24
PEPCO,2021-03-15,33.49814929166667,27.234481000000002,82.517076,21.33872,14.847088354657638,24
PEPCO,2021-03-16,34.008007666666664,30.3306325,59.41236,21.981186,10.38321425750423,24
PEPCO,2021-03-17,27.069167625000002,25.3370545,41.592424,19.846403,5.942171838610026,24
PEPCO,2021-03-18,23.164133583333335,23.3598465,28.495424,16.762303,4.167672388036505,24
PEPCO,2021-03-19,29.454352874999998,28.144227,43.357442,18.618034,7.879604611025299,24
PEPCO,2021-03-20,31.876305708333334,29.4211915,49.350682,22.285122,8.194099199621263,24
PEPCO,2021-03-21,24.867676458333335,23.960089,33.194101,18.830595,4.195635454723179,24
PEPCO,2021-03-22,27.894673375,24.881128,53.324031,19.732867,8.397141119860567,24
PEPCO,2021-03-23,26.556111083333334,24.858372,39.662191,20.262906,5.137744118261184,24
PEPCO,2021-03-24,26.733549416666666,27.7122325,33.176479,17.360214,5.562732641726732,24
PEPCO,2021-03-25,26.855412458333333,28.421849,32.494382,18.553404,4.889004635287504,24
PEPCO,2021-03-26,26.135621,29.387179500000002,33.225087,15.656125,6.376809197579882,24
PEPCO,2021-03-27,23.509984583333335,23.914312000000002,30.654498,19.259907,3.1849618073616703,24
PEPCO,2021-03-28,22.434883624999998,22.891139,35.150659,16.907846,4.2507095591571415,24
PEPCO,2021-03-29,30.425581124999997,27.088517500000002,56.083944,20.313799,9.460223555373453,24
PEPCO,2021-03-30,25.998881875,23.8538125,42.129177,18.573197,6.585316088975845,24
PEPCO,2021-03-31,24.946974,25.9567965,36.272952,16.021208,5.539739355610561,24
PEPCO,2021-04-01,26.448791958333334,26.496850000000002,36.447948,17.558737,5.929874832263451,24
PEPCO,2021-04-02,32.127602333333336,26.352435,77.45043,22.785774,13.059194708470878,24
PEPCO,2021-04-03,25.033908999999998,24.3169525,39.170091,18.623834,4.566413189695053,24
PEPCO,2021-04-04,22.579463041666667,21.616936,29.996482,18.534678,3.1566672379466434,24
PEPCO,2021-04-05,25.623137375,26.7670165,34.081214,17.194742,5.450506375973934,24
PEPCO,2021-04-06,26.77843845833333,28.054647000000003,39.963465,16.633498,6.91184566759396,24
PEPCO,2021-04-07,29.69163725,26.9465905,47.834112,14.897355,11.482289969446004,24
PEPCO,2021-04-08,26.702038666666667,28.862254,49.840569,16.119626,7.434166311521449,24
PEPCO,2021-04-09,24.872543333333336,27.833862500000002,35.419563,16.037104,5.529275519626101,24
PEPCO,2021-04-10,25.289633541666664,26.376936999999998,32.608238,18.094316,4.701028166548563,24
PEPCO,2021-04-11,25.359737791666664,24.4596035,38.763585,17.192251,6.502228493476533,24
PEPCO,2021-04-12,29.070742,29.2064015,52.598731,18.066286,7.8965854266990405,24
PEPCO,2021-04-13,27.743660416666668,27.163151,45.455126,18.283324,6.754601151005714,24
PEPCO,2021-04-14,31.0039415,32.84239650000001,49.770918,20.103884,7.335732941839585,24
PEPCO,2021-04-15,31.00441354166667,31.217928999999998,47.2023,20.507102,6.959672501917306,24
PEPCO,2021-04-16,35.20857483333334,32.9311005,59.649396,22.680514,9.930103504613285,24
PEPCO,2021-04-17,31.346493416666664,29.3869295,47.273787,25.049286,5.88833483665286,24
PEPCO,2021-04-18,25.598852041666664,23.781805,45.995863,22.573224,5.4516807754239665,24
PEPCO,2021-04-19,29.897630250000002,28.7945915,43.766296,21.623022,6.283441086624439,24
PEPCO,2021-04-20,39.090596624999996,42.5371805,53.118815,25.475394,8.849590892942345,24
PEPCO,2021-04-21,36.119511958333334,36.2232015,56.207776,25.76907,7.506093268484728,24
PEPCO,2021-04-22,40.052635125,35.7993955,72.9672,29.437054,11.17636514235769,24
PEPCO,2021-04-23,38.905862625000005,35.015083000000004,72.5746,28.80263,12.219100762473515,24
PEPCO,2021-04-24,29.964547416666665,29.3530755,48.289404,22.333438,5.872995066911887,24
PEPCO,2021-04-25,24.828687875,24.2870655,42.843538,19.199285,5.07080466792894,24
PEPCO,2021-04-26,30.68023608333333,30.081348499999997,50.043585,19.740759,8.218715987928569,24
PEPCO,2021-04-27,31.885358791666665,28.411319,55.121915,17.0924,12.53971760293466,24
PEPCO,2021-04-28,39.571740375,32.801224,79.663504,18.06962,19.120999845108344,24
PEPCO,2021-04-29,41.503626125000004,38.129808499999996,68.890193,18.025403,18.331747883505003,24
PEPCO,2021-04-30,28.256977000000003,27.209652,67.016878,18.501887,9.416045297071927,24
PEPCO,2021-05-01,22.716493041666666,22.090881,31.985539,19.060577,2.8921068753730896,24
PEPCO,2021-05-02,24.646001291666668,20.9139165,45.836569,15.847852,9.364716684165643,24
PEPCO,2021-05-03,33.252551125000004,35.3214805,49.931985,16.900485,11.105446733447971,24
PEPCO,2021-05-04,44.85053820833334,34.727019,168.044562,16.966193,38.63444610286065,24
PEPCO,2021-05-05,33.571055666666666,33.779861,56.743109,19.577832,9.686306692658974,24
PEPCO,2021-05-06,31.06365275,31.3017745,46.808583,20.855937,6.151236153227416,24
PEPCO,2021-05-07,31.737850291666664,30.632089999999998,41.911783,23.601403,5.465306302059935,24
PEPCO,2021-05-08,29.056865833333333,28.583935,40.694188,24.703881,3.7720921472234976,24
PEPCO,2021-05-09,25.91306366666667,24.707411,43.071759,21.948596,4.4066770564680064,24
PEPCO,2021-05-10,34.221276333333336,33.255817500000006,47.163619,23.087086,7.895085006292689,24
PEPCO,2021-05-11,29.44699270833333,30.121222,40.137728,19.963248,5.521431220370173,24
PEPCO,2021-05-12,29.06841025,29.993242000000002,37.291353,19.893527,5.471655085267758,24
PEPCO,2021-05-13,28.786409250000002,29.385123999999998,42.036366,19.949489,5.45589817401926,24
PEPCO,2021-05-14,27.726479541666667,28.631918,38.380048,20.554904,4.169153929128787,24
PEPCO,2021-05-15,24.086678208333336,23.744491,31.14949,20.210737,2.960341477511424,24
PEPCO,2021-05-16,23.770312583333332,23.602183,30.848912,18.939017,3.696642410873647,24
PEPCO,2021-05-17,27.16193925,29.147364,33.514621,18.188762,5.476625051464008,24
PEPCO,2021-05-18,29.220288291666666,29.859448999999998,40.713193,19.230415,6.980368292209681,24
PEPCO,2021-05-19,32.675588624999996,29.300001,60.78488,18.176933,12.615596777080878,24
PEPCO,2021-05-20,39.15790920833333,31.054796000000003,83.826722,18.560696,20.431770638185633,24
PEPCO,2021-05-21,37.02116241666666,31.3073015,86.146398,18.685412,18.228426730352513,24
PEPCO,2021-05-22,34.47194216666667,29.2931615,76.999838,17.985995,17.22737525475629,24
PEPCO,2021-05-23,34.90235583333333,28.304596500000002,81.63544,16.402147,18.29296592737375,24
PEPCO,2021-05-24,29.272407541666666,30.986032,44.921427,19.553699,6.315654809516712,24
PEPCO,2021-05-25,30.052014083333333,29.199342,51.197683,16.977775,9.838746024686111,24
